Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AAPL,SHORT,2006-03-30,8.97,1,4.0,2.0,2006-04-04,8.79,4,2
AAPL,SHORT,2006-06-09,8.74,1,4.0,2.0,2006-06-12,8.57,3,2
AAPL,LONG,2006-09-22,10.61,1,4.0,2.0,2006-09-25,10.83,3,2
AAPL,LONG,2006-11-09,11.84,1,4.0,2.0,2006-11-14,12.08,5,2
AAPL,LONG,2007-05-16,15.5,1,4.0,2.0,2007-05-21,15.81,5,2
AAPL,LONG,2007-10-12,23.29,1,4.0,2.0,2007-10-15,23.75,3,2
AAPL,LONG,2007-12-12,27.63,1,4.0,2.0,2007-12-17,26.53,5,-4
AAPL,LONG,2008-04-25,24.39,1,4.0,2.0,2008-04-29,24.87,4,2
AAPL,LONG,2008-05-08,26.25,1,4.0,2.0,2008-05-12,26.78,4,2
AAPL,LONG,2008-05-15,26.69,1,4.0,2.0,2008-05-21,25.62,6,-4
AAPL,LONG,2009-04-07,16.65,1,4.0,2.0,2009-04-09,16.98,2,2
AAPL,LONG,2009-09-10,24.58,1,4.0,2.0,2009-09-15,25.07,5,2
AAPL,LONG,2010-03-10,31.98,1,4.0,2.0,2010-03-23,32.62,12,2
AAPL,LONG,2010-04-05,33.57,1,4.0,2.0,2010-04-06,34.24,1,2
AAPL,LONG,2010-04-19,35.29,1,4.0,2.0,2010-04-21,36,2,2
AAPL,LONG,2010-06-22,38.88,1,4.0,2.0,2010-06-29,37.32,7,-4
AAPL,LONG,2010-10-13,42.89,1,4.0,2.0,2010-10-15,43.74,2,2
AAPL,LONG,2010-11-10,45.23,1,4.0,2.0,2010-11-12,43.42,2,-4
AAPL,LONG,2010-12-08,45.66,1,4.0,2.0,2010-12-28,46.57,20,2
AAPL,LONG,2011-02-11,50.68,1,4.0,2.0,2011-02-16,51.69,5,2
AAPL,LONG,2012-02-16,70.21,1,4.0,2.0,2012-02-17,71.62,1,2
AAPL,LONG,2012-02-28,75.42,1,4.0,2.0,2012-02-29,76.93,1,2
AAPL,LONG,2012-09-11,95.02,1,4.0,2.0,2012-09-13,96.92,2,2
AAPL,LONG,2013-10-23,74.14,1,4.0,2.0,2013-10-24,75.63,1,2
AAPL,LONG,2013-10-30,74.23,1,4.0,2.0,2013-11-21,74.45,22,0.29
AAPL,LONG,2014-06-10,94.73,1,4.0,2.0,2014-06-13,90.94,3,-4
AAPL,LONG,2014-07-09,95.44,1,4.0,2.0,2014-07-23,97.35,14,2
AAPL,LONG,2014-07-17,95.03,1,4.0,2.0,2014-07-23,96.93,6,2
AAPL,LONG,2014-08-28,101.59,1,4.0,2.0,2014-09-02,103.62,5,2
AAPL,LONG,2014-11-17,114.27,1,4.0,2.0,2014-11-20,116.56,3,2
AAPL,LONG,2015-04-29,130.16,1,4.0,2.0,2015-04-30,124.95,1,-4
AAPL,LONG,2016-03-30,108.65,1,4.0,2.0,2016-04-04,110.82,5,2
AMZN,SHORT,2006-05-19,32.66,1,4.0,2.0,2006-05-22,33.97,3,-4
AMZN,LONG,2007-06-08,72.47,1,4.0,2.0,2007-06-12,69.57,4,-4
AMZN,LONG,2007-07-27,84.27,1,4.0,2.0,2007-07-31,80.9,4,-4
AMZN,LONG,2009-06-11,86.3,1,4.0,2.0,2009-06-12,82.85,1,-4
AMZN,LONG,2010-04-19,142.35,1,4.0,2.0,2010-04-21,145.2,2,2
AMZN,LONG,2011-08-02,220.32,1,4.0,2.0,2011-08-03,211.51,1,-4
AMZN,LONG,2012-09-05,247.61,1,4.0,2.0,2012-09-06,252.56,1,2
AMZN,LONG,2013-07-29,311.07,1,4.0,2.0,2013-08-05,298.63,7,-4
AMZN,LONG,2013-10-04,315.13,1,4.0,2.0,2013-10-08,302.52,4,-4
AMZN,LONG,2013-12-30,399.41,1,4.0,2.0,2014-01-21,407.4,22,2
AMZN,LONG,2014-07-23,359.05,1,4.0,2.0,2014-07-25,344.69,2,-4
AMZN,LONG,2016-07-13,746.76,1,4.0,2.0,2016-07-29,761.7,16,2
AMZN,LONG,2016-09-07,789.53,1,4.0,2.0,2016-09-12,757.95,5,-4
BAC,LONG,2006-09-29,53.58,1,4.0,2.0,2006-10-04,54.65,5,2
BAC,LONG,2006-11-15,54.77,1,4.0,2.0,2006-12-04,52.58,19,-4
BAC,SHORT,2008-01-23,36.83,1,4.0,2.0,2008-01-24,38.3,1,-4
BAC,SHORT,2008-07-15,19.55,1,4.0,2.0,2008-07-16,20.33,1,-4
BAC,LONG,2009-10-16,17.16,1,4.0,2.0,2009-10-19,17.5,3,2
BAC,LONG,2011-01-18,15.08,1,4.0,2.0,2011-01-19,14.48,1,-4
BAC,LONG,2012-09-14,9.6,1,4.0,2.0,2012-09-18,9.22,4,-4
BAC,LONG,2012-12-21,11.2,1,4.0,2.0,2012-12-26,11.42,5,2
BAC,LONG,2012-12-28,11.32,1,4.0,2.0,2012-12-31,11.55,3,2
BAC,LONG,2013-03-19,12.79,1,4.0,2.0,2013-03-26,12.28,7,-4
BAC,LONG,2013-05-23,12.93,1,4.0,2.0,2013-05-24,13.19,1,2
BAC,LONG,2014-12-30,18.04,1,4.0,2.0,2015-01-05,17.32,6,-4
BAC,LONG,2015-01-02,17.99,1,4.0,2.0,2015-01-06,17.27,4,-4
BAC,LONG,2016-11-09,17.66,1,4.0,2.0,2016-11-10,18.01,1,2
BAC,LONG,2016-12-13,22.8,1,4.0,2.0,2016-12-14,23.26,1,2
BAC,LONG,2016-12-15,22.9,1,4.0,2.0,2016-12-29,21.98,14,-4
BBY,SHORT,2007-08-07,44.16,1,4.0,2.0,2007-08-09,45.93,2,-4
BBY,LONG,2007-12-07,52.7,1,4.0,2.0,2007-12-11,53.75,4,2
BBY,LONG,2007-12-12,52.24,1,4.0,2.0,2007-12-13,50.15,1,-4
BBY,LONG,2009-03-26,37,1,4.0,2.0,2009-03-27,37.74,1,2
BBY,LONG,2010-04-09,44.74,1,4.0,2.0,2010-04-12,45.63,3,2
BBY,LONG,2010-09-24,39.19,1,4.0,2.0,2010-09-27,39.97,3,2
BBY,LONG,2010-10-04,40.59,1,4.0,2.0,2010-10-13,41.4,9,2
BBY,LONG,2013-06-04,27.22,1,4.0,2.0,2013-06-05,27.76,1,2
BBY,LONG,2013-08-05,31.19,1,4.0,2.0,2013-08-14,31.81,9,2
BBY,LONG,2014-06-11,29.4,1,4.0,2.0,2014-06-12,28.22,1,-4
BBY,LONG,2014-06-26,30.38,1,4.0,2.0,2014-06-27,30.99,1,2
BBY,LONG,2014-09-22,34.42,1,4.0,2.0,2014-09-25,33.04,3,-4
BBY,LONG,2014-11-11,34.88,1,4.0,2.0,2014-11-13,35.58,2,2
BBY,LONG,2016-07-29,33.24,1,4.0,2.0,2016-08-05,33.9,7,2
BCS,LONG,2006-04-28,45.81,1,4.0,2.0,2006-05-02,46.72,4,2
BCS,LONG,2006-10-27,49.93,1,4.0,2.0,2006-11-20,49.7,24,-0.46
BCS,LONG,2007-02-21,56.79,1,4.0,2.0,2007-02-27,54.52,6,-4
BCS,LONG,2007-07-19,54.99,1,4.0,2.0,2007-07-24,56.09,5,2
BCS,LONG,2007-07-25,55.39,1,4.0,2.0,2007-07-26,53.18,1,-4
BCS,SHORT,2008-01-11,34.03,1,4.0,2.0,2008-01-17,33.35,6,2
BCS,SHORT,2008-01-23,32.34,1,4.0,2.0,2008-01-24,33.63,1,-4
BCS,SHORT,2008-05-23,28.73,1,4.0,2.0,2008-05-28,28.15,5,2
BCS,SHORT,2008-06-13,22.73,1,4.0,2.0,2008-06-16,23.64,3,-4
BCS,SHORT,2008-07-09,21.9,1,4.0,2.0,2008-07-10,21.46,1,2
BCS,SHORT,2008-07-15,18.91,1,4.0,2.0,2008-07-16,19.67,1,-4
BCS,SHORT,2008-07-17,21.91,1,4.0,2.0,2008-07-18,22.78,1,-4
BCS,SHORT,2008-10-29,11.1,1,4.0,2.0,2008-10-30,11.54,1,-4
BCS,SHORT,2008-11-14,8.87,1,4.0,2.0,2008-11-17,8.69,3,2
BCS,LONG,2009-05-07,16.18,1,4.0,2.0,2009-05-08,15.53,1,-4
BCS,LONG,2009-05-29,17.48,1,4.0,2.0,2009-06-01,17.83,3,2
BCS,LONG,2010-04-19,20.64,1,4.0,2.0,2010-04-20,21.05,1,2
BCS,LONG,2012-01-24,12.41,1,4.0,2.0,2012-01-25,12.66,1,2
BCS,LONG,2012-02-10,13.8,1,4.0,2.0,2012-02-16,14.07,6,2
BCS,LONG,2012-10-15,13.99,1,4.0,2.0,2012-10-16,14.27,1,2
BCS,LONG,2015-02-18,16.03,1,4.0,2.0,2015-03-10,15.39,19,-4
BCS,LONG,2016-11-25,10.65,1,4.0,2.0,2016-12-01,10.86,6,2
BIDU,LONG,2006-11-01,8.62,1,4.0,2.0,2006-11-03,8.8,2,2
BIDU,LONG,2007-05-24,13.18,1,4.0,2.0,2007-05-30,13.44,6,2
BIDU,LONG,2007-07-16,21.32,1,4.0,2.0,2007-07-18,20.46,2,-4
BIDU,LONG,2007-10-12,30.11,1,4.0,2.0,2007-10-15,30.71,3,2
BIDU,LONG,2007-11-07,39.94,1,4.0,2.0,2007-11-08,38.34,1,-4
BIDU,LONG,2008-04-30,37.28,1,4.0,2.0,2008-05-02,35.79,2,-4
BIDU,LONG,2008-05-08,36.11,1,4.0,2.0,2008-05-09,34.67,1,-4
BIDU,LONG,2009-02-25,14.29,1,4.0,2.0,2009-02-26,14.57,1,2
BIDU,LONG,2009-05-08,25,1,4.0,2.0,2009-05-11,24,3,-4
BIDU,LONG,2010-08-11,85.75,1,4.0,2.0,2010-08-12,82.32,1,-4
BIDU,LONG,2012-02-16,139.61,1,4.0,2.0,2012-02-21,134.03,5,-4
BIDU,LONG,2013-09-24,149.12,1,4.0,2.0,2013-09-25,152.1,1,2
BIDU,LONG,2014-01-10,178.9,1,4.0,2.0,2014-01-13,171.74,3,-4
BRCD,LONG,2007-03-06,9.63,1,4.0,2.0,2007-03-07,9.82,1,2
BRCD,LONG,2007-10-12,8.65,1,4.0,2.0,2007-10-15,8.82,3,2
BRCD,LONG,2007-10-15,9.2,1,4.0,2.0,2007-10-16,8.83,1,-4
BRCD,SHORT,2008-10-27,3.13,1,4.0,2.0,2008-10-28,3.07,1,2
BRCD,SHORT,2009-03-02,2.62,1,4.0,2.0,2009-03-03,2.57,1,2
BRCD,LONG,2009-07-17,8.22,1,4.0,2.0,2009-07-20,8.38,3,2
BRCD,LONG,2011-05-23,6.6,1,4.0,2.0,2011-06-02,6.73,10,2
BRCD,LONG,2011-12-14,5.41,1,4.0,2.0,2011-12-16,5.19,2,-4
BRCD,LONG,2012-01-10,5.66,1,4.0,2.0,2012-01-11,5.77,1,2
BRCD,LONG,2012-02-10,5.86,1,4.0,2.0,2012-02-17,5.63,7,-4
BRCD,LONG,2013-07-18,6.42,1,4.0,2.0,2013-07-22,6.55,4,2
BRCD,LONG,2013-07-23,6.65,1,4.0,2.0,2013-07-26,6.38,3,-4
BRCD,LONG,2014-03-27,10.24,1,4.0,2.0,2014-03-31,10.44,4,2
BRCD,LONG,2014-09-04,10.45,1,4.0,2.0,2014-09-16,10.03,12,-4
BRCD,LONG,2014-11-21,11.7,1,4.0,2.0,2014-11-25,11.23,4,-4
BRCD,LONG,2015-02-23,12,1,4.0,2.0,2015-02-24,12.24,1,2
BRCD,LONG,2015-06-25,12.63,1,4.0,2.0,2015-06-29,12.12,4,-4
C,LONG,2006-12-11,518.5,1,4.0,2.0,2006-12-14,528.87,3,2
C,SHORT,2007-08-17,499,1,4.0,2.0,2007-08-20,489.02,3,2
C,SHORT,2007-11-27,308.1,1,4.0,2.0,2007-11-28,320.42,1,-4
C,SHORT,2008-01-18,245.3,1,4.0,2.0,2008-01-22,240.39,4,2
C,SHORT,2008-01-23,239.8,1,4.0,2.0,2008-01-24,249.39,1,-4
C,SHORT,2008-03-17,182.5,1,4.0,2.0,2008-03-18,189.8,1,-4
C,SHORT,2008-07-02,172.7,1,4.0,2.0,2008-07-03,169.25,1,2
C,SHORT,2008-07-08,165.2,1,4.0,2.0,2008-07-09,171.81,1,-4
C,SHORT,2008-07-15,149.9,1,4.0,2.0,2008-07-16,155.9,1,-4
C,SHORT,2008-09-19,217,1,4.0,2.0,2008-09-22,212.66,3,2
C,SHORT,2008-10-29,132.5,1,4.0,2.0,2008-10-30,129.85,1,2
C,LONG,2009-08-17,38.7,1,4.0,2.0,2009-08-18,39.47,1,2
C,LONG,2010-03-30,41.3,1,4.0,2.0,2010-04-05,42.13,6,2
C,LONG,2012-09-12,33.01,1,4.0,2.0,2012-09-13,33.67,1,2
C,LONG,2013-01-10,42.34,1,4.0,2.0,2013-01-24,43.19,14,2
C,LONG,2013-02-08,42.95,1,4.0,2.0,2013-02-12,43.81,4,2
C,LONG,2013-05-23,49.2,1,4.0,2.0,2013-05-24,50.18,1,2
C,LONG,2014-07-18,49.49,1,4.0,2.0,2014-07-23,50.48,5,2
C,LONG,2014-07-24,50.22,1,4.0,2.0,2014-08-01,48.21,8,-4
C,LONG,2016-08-25,46.51,1,4.0,2.0,2016-08-29,47.44,4,2
C,LONG,2016-10-27,50.32,1,4.0,2.0,2016-11-02,48.31,6,-4
CAT,LONG,2006-04-18,77.05,1,4.0,2.0,2006-04-19,78.59,1,2
CAT,LONG,2007-02-12,64.75,1,4.0,2.0,2007-02-14,66.04,2,2
CAT,LONG,2007-04-30,73.56,1,4.0,2.0,2007-05-14,75.03,14,2
CAT,LONG,2007-06-21,81.01,1,4.0,2.0,2007-06-29,77.77,8,-4
CAT,LONG,2009-05-08,38.49,1,4.0,2.0,2009-05-13,36.95,5,-4
CAT,LONG,2010-09-20,73.26,1,4.0,2.0,2010-09-21,74.73,1,2
CAT,LONG,2010-09-24,77.8,1,4.0,2.0,2010-09-27,79.36,3,2
CAT,LONG,2010-10-22,78.76,1,4.0,2.0,2010-11-02,80.34,11,2
CAT,LONG,2011-03-24,107.9,1,4.0,2.0,2011-03-25,110.06,1,2
CAT,LONG,2011-03-30,111.71,1,4.0,2.0,2011-04-12,107.24,13,-4
