Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AAPL,SHORT,2006-03-30,8.97,1,4.0,2.0,2006-04-04,8.79,4,2
AAPL,SHORT,2006-06-09,8.74,1,4.0,2.0,2006-06-12,8.57,3,2
AAPL,LONG,2007-05-16,15.5,1,4.0,2.0,2007-05-21,15.81,5,2
AAPL,LONG,2007-10-12,23.29,1,4.0,2.0,2007-10-15,23.75,3,2
AAPL,LONG,2007-12-12,27.63,1,4.0,2.0,2007-12-17,26.53,5,-4
AAPL,LONG,2010-03-10,31.98,1,4.0,2.0,2010-03-23,32.62,12,2
AAPL,LONG,2010-04-05,33.57,1,4.0,2.0,2010-04-06,34.24,1,2
AAPL,LONG,2010-04-19,35.29,1,4.0,2.0,2010-04-21,36,2,2
AAPL,LONG,2010-06-22,38.88,1,4.0,2.0,2010-06-29,37.32,7,-4
AAPL,LONG,2010-10-13,42.89,1,4.0,2.0,2010-10-15,43.74,2,2
AAPL,LONG,2010-11-10,45.23,1,4.0,2.0,2010-11-12,43.42,2,-4
AAPL,LONG,2010-12-08,45.66,1,4.0,2.0,2010-12-28,46.57,20,2
AAPL,LONG,2011-02-11,50.68,1,4.0,2.0,2011-02-16,51.69,5,2
AAPL,LONG,2012-02-16,70.21,1,4.0,2.0,2012-02-17,71.62,1,2
AAPL,LONG,2012-02-28,75.42,1,4.0,2.0,2012-02-29,76.93,1,2
AAPL,LONG,2012-09-11,95.02,1,4.0,2.0,2012-09-13,96.92,2,2
AAPL,LONG,2014-08-28,101.59,1,4.0,2.0,2014-09-02,103.62,5,2
AAPL,LONG,2014-11-17,114.27,1,4.0,2.0,2014-11-20,116.56,3,2
AAPL,LONG,2015-04-29,130.16,1,4.0,2.0,2015-04-30,124.95,1,-4
AMZN,SHORT,2006-05-19,32.66,1,4.0,2.0,2006-05-22,33.97,3,-4
AMZN,LONG,2007-06-08,72.47,1,4.0,2.0,2007-06-12,69.57,4,-4
AMZN,LONG,2007-07-27,84.27,1,4.0,2.0,2007-07-31,80.9,4,-4
AMZN,LONG,2010-04-19,142.35,1,4.0,2.0,2010-04-21,145.2,2,2
AMZN,LONG,2011-08-02,220.32,1,4.0,2.0,2011-08-03,211.51,1,-4
AMZN,LONG,2012-09-05,247.61,1,4.0,2.0,2012-09-06,252.56,1,2
AMZN,LONG,2013-07-29,311.07,1,4.0,2.0,2013-08-05,298.63,7,-4
AMZN,LONG,2013-10-04,315.13,1,4.0,2.0,2013-10-08,302.52,4,-4
AMZN,LONG,2013-12-30,399.41,1,4.0,2.0,2014-01-21,407.4,22,2
AMZN,LONG,2016-07-13,746.76,1,4.0,2.0,2016-07-29,761.7,16,2
AMZN,LONG,2016-09-07,789.53,1,4.0,2.0,2016-09-12,757.95,5,-4
BAC,LONG,2006-09-29,53.58,1,4.0,2.0,2006-10-04,54.65,5,2
BAC,LONG,2006-11-15,54.77,1,4.0,2.0,2006-12-04,52.58,19,-4
BAC,SHORT,2008-01-23,36.83,1,4.0,2.0,2008-01-24,38.3,1,-4
BAC,SHORT,2008-07-15,19.55,1,4.0,2.0,2008-07-16,20.33,1,-4
BBY,SHORT,2007-08-07,44.16,1,4.0,2.0,2007-08-09,45.93,2,-4
BCS,LONG,2006-04-28,45.81,1,4.0,2.0,2006-05-02,46.72,4,2
BCS,LONG,2006-10-27,49.93,1,4.0,2.0,2006-12-07,50.92,41,2
BCS,LONG,2007-02-21,56.79,1,4.0,2.0,2007-02-27,54.52,6,-4
BCS,SHORT,2008-01-11,34.03,1,4.0,2.0,2008-01-17,33.35,6,2
BCS,SHORT,2008-01-23,32.34,1,4.0,2.0,2008-01-24,33.63,1,-4
BCS,SHORT,2008-05-23,28.73,1,4.0,2.0,2008-05-28,28.15,5,2
BCS,SHORT,2008-06-13,22.73,1,4.0,2.0,2008-06-16,23.64,3,-4
BCS,SHORT,2008-07-09,21.9,1,4.0,2.0,2008-07-10,21.46,1,2
BCS,SHORT,2008-07-15,18.91,1,4.0,2.0,2008-07-16,19.67,1,-4
BCS,SHORT,2008-07-17,21.91,1,4.0,2.0,2008-07-18,22.78,1,-4
BCS,SHORT,2008-10-29,11.1,1,4.0,2.0,2008-10-30,11.54,1,-4
BCS,SHORT,2008-11-14,8.87,1,4.0,2.0,2008-11-17,8.69,3,2
BIDU,LONG,2006-11-01,8.62,1,4.0,2.0,2006-11-03,8.8,2,2
BIDU,LONG,2007-05-24,13.18,1,4.0,2.0,2007-05-30,13.44,6,2
BIDU,LONG,2007-07-16,21.32,1,4.0,2.0,2007-07-18,20.46,2,-4
BIDU,LONG,2007-10-12,30.11,1,4.0,2.0,2007-10-15,30.71,3,2
BIDU,LONG,2007-11-07,39.94,1,4.0,2.0,2007-11-08,38.34,1,-4
BIDU,LONG,2010-08-11,85.75,1,4.0,2.0,2010-08-12,82.32,1,-4
BIDU,LONG,2014-01-10,178.9,1,4.0,2.0,2014-01-13,171.74,3,-4
BRCD,LONG,2007-03-06,9.63,1,4.0,2.0,2007-03-07,9.82,1,2
BRCD,SHORT,2008-10-27,3.13,1,4.0,2.0,2008-10-28,3.07,1,2
BRCD,SHORT,2009-03-02,2.62,1,4.0,2.0,2009-03-03,2.57,1,2
BRCD,LONG,2014-03-27,10.24,1,4.0,2.0,2014-03-31,10.44,4,2
BRCD,LONG,2014-11-21,11.7,1,4.0,2.0,2014-11-25,11.23,4,-4
BRCD,LONG,2015-02-23,12,1,4.0,2.0,2015-02-24,12.24,1,2
C,LONG,2006-12-11,518.5,1,4.0,2.0,2006-12-14,528.87,3,2
C,SHORT,2007-08-17,499,1,4.0,2.0,2007-08-20,489.02,3,2
C,SHORT,2007-11-27,308.1,1,4.0,2.0,2007-11-28,320.42,1,-4
C,SHORT,2008-01-18,245.3,1,4.0,2.0,2008-01-22,240.39,4,2
C,SHORT,2008-01-23,239.8,1,4.0,2.0,2008-01-24,249.39,1,-4
C,SHORT,2008-03-17,182.5,1,4.0,2.0,2008-03-18,189.8,1,-4
C,SHORT,2008-07-02,172.7,1,4.0,2.0,2008-07-03,169.25,1,2
C,SHORT,2008-07-08,165.2,1,4.0,2.0,2008-07-09,171.81,1,-4
C,SHORT,2008-07-15,149.9,1,4.0,2.0,2008-07-16,155.9,1,-4
C,SHORT,2008-09-19,217,1,4.0,2.0,2008-09-22,212.66,3,2
C,SHORT,2008-10-29,132.5,1,4.0,2.0,2008-10-30,129.85,1,2
CAT,LONG,2006-04-18,77.05,1,4.0,2.0,2006-04-19,78.59,1,2
CAT,LONG,2007-06-21,81.01,1,4.0,2.0,2007-06-29,77.77,8,-4
CAT,LONG,2011-03-24,107.9,1,4.0,2.0,2011-03-25,110.06,1,2
CAT,LONG,2011-03-30,111.71,1,4.0,2.0,2011-04-12,107.24,13,-4
CSCO,SHORT,2006-08-07,17.28,1,4.0,2.0,2006-08-09,17.97,2,-4
CSCO,LONG,2006-11-09,27.44,1,4.0,2.0,2006-11-24,26.34,15,-4
CSCO,LONG,2007-07-13,29.52,1,4.0,2.0,2007-07-23,30.11,10,2
CSCO,LONG,2007-10-12,32.83,1,4.0,2.0,2007-10-19,31.52,7,-4
CSCO,SHORT,2008-11-14,16.89,1,4.0,2.0,2008-11-17,16.55,3,2
DAL,LONG,2013-11-04,27.13,1,4.0,2.0,2013-11-05,27.67,1,2
DAL,LONG,2013-11-20,27.99,1,4.0,2.0,2013-11-22,28.55,2,2
DOW,LONG,2007-08-02,7,1,4.0,2.0,2007-08-13,6.72,11,-4
EPI,SHORT,2008-06-09,20.92,1,4.0,2.0,2008-06-10,20.5,1,2
EPI,SHORT,2008-06-27,18.75,1,4.0,2.0,2008-06-30,18.38,3,2
F,SHORT,2006-07-24,6.35,1,4.0,2.0,2006-07-25,6.6,1,-4
F,SHORT,2008-01-23,5.83,1,4.0,2.0,2008-01-24,6.06,1,-4
F,SHORT,2008-07-01,4.71,1,4.0,2.0,2008-07-02,4.62,1,2
F,SHORT,2008-10-09,2.88,1,4.0,2.0,2008-10-10,2.82,1,2
F,SHORT,2008-11-21,1.47,1,4.0,2.0,2008-11-24,1.53,3,-4
F,LONG,2010-11-17,16.76,1,4.0,2.0,2010-11-18,16.09,1,-4
F,LONG,2011-01-05,17.31,1,4.0,2.0,2011-01-06,17.66,1,2
GE,LONG,2007-06-20,39.45,1,4.0,2.0,2007-06-26,37.87,6,-4
GE,SHORT,2008-06-11,30.38,1,4.0,2.0,2008-06-12,29.77,1,2
GOOG,LONG,2007-06-08,256.43,1,4.0,2.0,2007-06-25,261.56,17,2
GOOG,LONG,2007-10-12,309.97,1,4.0,2.0,2007-10-15,316.17,3,2
GOOG,SHORT,2008-11-14,150.65,1,4.0,2.0,2008-11-18,147.63,4,2
GOOG,LONG,2013-02-15,391.16,1,4.0,2.0,2013-02-19,398.98,4,2
GOOG,LONG,2013-02-21,396.42,1,4.0,2.0,2013-03-04,404.35,11,2
GOOG,LONG,2013-12-31,552.53,1,4.0,2.0,2014-01-07,563.58,7,2
GOOG,LONG,2014-01-02,554.13,1,4.0,2.0,2014-01-07,565.21,5,2
GOOG,LONG,2014-02-14,593.94,1,4.0,2.0,2014-02-24,605.82,10,2
IBM,SHORT,2006-07-19,76,1,4.0,2.0,2006-08-16,79.04,28,-4
IBM,LONG,2007-01-03,97.18,1,4.0,2.0,2007-01-08,99.12,5,2
IBM,LONG,2007-01-04,97.25,1,4.0,2.0,2007-01-08,99.19,4,2
IBM,LONG,2007-10-12,118.5,1,4.0,2.0,2007-10-19,113.76,7,-4
IBM,LONG,2009-12-31,132.41,1,4.0,2.0,2010-01-22,127.11,22,-4
IBM,LONG,2010-10-01,135.51,1,4.0,2.0,2010-10-07,138.22,6,2
IBM,LONG,2010-10-13,139.91,1,4.0,2.0,2010-10-18,142.71,5,2
IBM,LONG,2010-10-15,142.1,1,4.0,2.0,2010-11-04,144.94,20,2
IBM,LONG,2012-03-29,206.09,1,4.0,2.0,2012-04-03,210.21,5,2
INTC,SHORT,2006-06-13,16.79,1,4.0,2.0,2006-06-14,17.46,1,-4
INTC,LONG,2007-11-08,26.89,1,4.0,2.0,2007-11-09,25.81,1,-4
INTC,SHORT,2008-11-14,14.07,1,4.0,2.0,2008-11-17,13.79,3,2
INTC,SHORT,2008-11-24,13.33,1,4.0,2.0,2008-11-26,13.86,2,-4
INTC,LONG,2014-06-24,30.16,1,4.0,2.0,2014-06-25,30.76,1,2
INTC,LONG,2014-11-21,35.98,1,4.0,2.0,2014-11-26,36.7,5,2
JPM,LONG,2007-05-01,52.4,1,4.0,2.0,2007-06-06,50.3,36,-4
JPM,SHORT,2008-01-23,40.4,1,4.0,2.0,2008-01-24,42.02,1,-4
JPM,SHORT,2008-03-10,37.73,1,4.0,2.0,2008-03-11,39.24,1,-4
JPM,LONG,2014-12-30,62.72,1,4.0,2.0,2015-01-06,60.21,7,-4
JPM,LONG,2015-06-19,68.46,1,4.0,2.0,2015-07-07,65.72,18,-4
JPM,LONG,2016-12-15,85.4,1,4.0,2.0,2016-12-22,87.11,7,2
LVLT,SHORT,2007-11-09,43.2,1,4.0,2.0,2007-11-13,44.93,4,-4
LVLT,SHORT,2008-10-24,11.1,1,4.0,2.0,2008-10-27,11.54,3,-4
LVLT,SHORT,2008-12-26,10.05,1,4.0,2.0,2008-12-29,10.45,3,-4
MSFT,SHORT,2006-05-17,22.89,1,4.0,2.0,2006-05-25,23.81,8,-4
MSFT,LONG,2006-11-09,29.11,1,4.0,2.0,2006-11-20,29.69,11,2
MSFT,LONG,2007-01-26,31.22,1,4.0,2.0,2007-02-05,29.97,10,-4
MSFT,SHORT,2008-11-14,20.56,1,4.0,2.0,2008-11-17,20.15,3,2
MSFT,LONG,2014-06-18,41.61,1,4.0,2.0,2014-07-14,42.44,26,2
MSFT,LONG,2014-06-26,41.93,1,4.0,2.0,2014-07-16,42.77,20,2
MSFT,LONG,2016-08-29,58.18,1,4.0,2.0,2016-09-12,55.85,14,-4
NFLX,SHORT,2006-07-25,2.71,1,4.0,2.0,2006-07-27,2.82,2,-4
NFLX,LONG,2009-03-24,6.15,1,4.0,2.0,2009-03-25,5.9,1,-4
NFLX,LONG,2009-11-18,8.69,1,4.0,2.0,2009-11-20,8.34,2,-4
NFLX,LONG,2010-02-23,9.27,1,4.0,2.0,2010-02-26,9.45,3,2
NFLX,LONG,2010-03-23,10.43,1,4.0,2.0,2010-03-25,10.64,2,2
NFLX,LONG,2010-04-05,10.8,1,4.0,2.0,2010-04-06,11.01,1,2
NFLX,LONG,2011-04-06,35.43,1,4.0,2.0,2011-04-07,34.01,1,-4
NFLX,LONG,2011-04-07,33.63,1,4.0,2.0,2011-04-12,32.28,5,-4
NFLX,LONG,2011-06-07,37.54,1,4.0,2.0,2011-06-16,36.03,9,-4
NFLX,LONG,2013-09-24,43.04,1,4.0,2.0,2013-09-25,43.9,1,2
NFLX,LONG,2013-10-04,46.24,1,4.0,2.0,2013-10-08,44.39,4,-4
NFLX,LONG,2013-10-23,45.33,1,4.0,2.0,2013-10-24,46.24,1,2
NFLX,LONG,2014-02-25,64.29,1,4.0,2.0,2014-03-12,61.71,14,-4
NFLX,LONG,2015-06-09,89.33,1,4.0,2.0,2015-06-10,91.12,1,2
NFLX,LONG,2015-12-08,121.51,1,4.0,2.0,2015-12-09,123.94,1,2
NOK,LONG,2007-04-10,23.62,1,4.0,2.0,2007-04-16,24.09,6,2
NOK,LONG,2007-06-21,27.75,1,4.0,2.0,2007-07-02,28.31,11,2
NOK,LONG,2007-10-02,37.2,1,4.0,2.0,2007-10-04,35.71,2,-4
NOK,SHORT,2008-10-17,16.25,1,4.0,2.0,2008-10-20,16.9,3,-4
NOK,SHORT,2008-11-14,12.43,1,4.0,2.0,2008-11-17,12.93,3,-4
NOK,SHORT,2010-06-29,8.22,1,4.0,2.0,2010-07-02,8.55,3,-4
NOK,SHORT,2011-07-15,5.58,1,4.0,2.0,2011-07-18,5.47,3,2
NOK,SHORT,2011-08-08,4.99,1,4.0,2.0,2011-08-09,5.19,1,-4
NOK,SHORT,2012-04-17,4.08,1,4.0,2.0,2012-04-18,4,1,2
