Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-07-16,39.5,1,10.0,4.0,2007-07-24,41.08,6,4
AKS,LONG,2007-10-17,51.32,1,10.0,4.0,2007-10-29,53.37,8,4
AKS,LONG,2008-03-20,49.84,1,10.0,4.0,2008-03-24,52.74,1,5.82
AKS,LONG,2011-02-18,17.87,1,10.0,4.0,2011-03-08,15.1,11,-15.5
AKS,LONG,2012-09-14,6.45,1,10.0,4.0,2012-10-01,4.92,11,-23.72
AKS,LONG,2012-09-17,5.68,1,10.0,4.0,2012-10-02,4.93,11,-13.2
AKS,LONG,2013-11-08,5.11,1,10.0,4.0,2013-11-11,5.41,1,5.87
AKS,LONG,2014-07-22,8.57,1,10.0,4.0,2014-07-23,8.91,1,4
AKS,LONG,2015-04-29,5.19,1,10.0,4.0,2015-05-05,5.4,4,4
AKS,SHORT,2015-09-28,2.22,1,10.0,4.0,2015-10-02,2.59,4,-16.44
AKS,LONG,2016-11-14,7.91,1,10.0,4.0,2016-11-22,8.31,6,5.06
AKS,LONG,2016-12-05,10.06,1,10.0,4.0,2016-12-06,10.57,1,5.07
AAPL,LONG,2007-05-16,15.5,1,10.0,4.0,2007-05-22,16.12,4,4
AAPL,LONG,2007-10-12,23.29,1,10.0,4.0,2007-10-15,24.22,1,4
AAPL,LONG,2007-12-12,27.63,1,10.0,4.0,2007-12-27,28.74,10,4
AAPL,LONG,2008-04-25,24.39,1,10.0,4.0,2008-04-30,25.36,3,4
AAPL,LONG,2008-05-08,26.25,1,10.0,4.0,2008-05-13,27.3,3,4
AAPL,LONG,2008-05-15,26.69,1,10.0,4.0,2008-06-02,26.94,11,0.96
AAPL,LONG,2009-04-07,16.65,1,10.0,4.0,2009-04-16,17.31,6,4
AAPL,LONG,2009-09-10,24.58,1,10.0,4.0,2009-09-16,25.56,4,4
AAPL,LONG,2010-03-10,31.98,1,10.0,4.0,2010-03-25,32.99,11,3.17
AAPL,LONG,2010-04-05,33.57,1,10.0,4.0,2010-04-14,35.04,7,4.38
AAPL,LONG,2010-04-19,35.29,1,10.0,4.0,2010-04-21,36.97,2,4.76
AAPL,LONG,2010-06-22,38.88,1,10.0,4.0,2010-07-08,37.5,11,-3.56
AAPL,LONG,2010-10-13,42.89,1,10.0,4.0,2010-10-15,44.6,2,4
AAPL,LONG,2010-11-10,45.23,1,10.0,4.0,2010-11-26,44.82,11,-0.92
AAPL,LONG,2010-12-08,45.66,1,10.0,4.0,2010-12-23,46.43,11,1.68
AAPL,LONG,2011-02-11,50.68,1,10.0,4.0,2011-03-01,50.78,11,0.2
AAPL,LONG,2012-02-16,70.21,1,10.0,4.0,2012-02-21,73.02,2,4
AAPL,LONG,2012-02-28,75.42,1,10.0,4.0,2012-03-12,78.44,9,4
AAPL,LONG,2012-09-11,95.02,1,10.0,4.0,2012-09-14,98.82,3,4
AAPL,LONG,2013-10-23,74.14,1,10.0,4.0,2013-11-07,74.23,11,0.11
AAPL,LONG,2013-10-30,74.23,1,10.0,4.0,2013-11-14,74.69,11,0.62
AAPL,LONG,2014-06-10,94.73,1,10.0,4.0,2014-06-25,90.21,11,-4.77
AAPL,LONG,2014-07-09,95.44,1,10.0,4.0,2014-07-24,97.04,11,1.68
AAPL,LONG,2014-07-17,95.03,1,10.0,4.0,2014-07-28,98.83,7,4
AAPL,LONG,2014-08-28,101.59,1,10.0,4.0,2014-09-15,102.81,11,1.2
AAPL,LONG,2014-11-17,114.27,1,10.0,4.0,2014-11-25,119.07,6,4.2
AAPL,LONG,2015-04-29,130.16,1,10.0,4.0,2015-05-14,127.41,11,-2.11
AAPL,LONG,2016-03-30,108.65,1,10.0,4.0,2016-04-14,111.62,11,2.73
AMZN,LONG,2007-06-08,72.47,1,10.0,4.0,2007-06-25,69.35,11,-4.31
AMZN,LONG,2007-07-27,84.27,1,10.0,4.0,2007-08-13,76.09,11,-9.71
AMZN,SHORT,2008-11-21,36.39,1,10.0,4.0,2008-11-24,42.67,1,-17.25
AMZN,LONG,2009-06-11,86.3,1,10.0,4.0,2009-06-26,81.9,11,-5.1
AMZN,LONG,2010-04-19,142.35,1,10.0,4.0,2010-04-21,148.04,2,4
AMZN,LONG,2011-08-02,220.32,1,10.0,4.0,2011-08-17,198.53,11,-9.89
AMZN,LONG,2012-09-05,247.61,1,10.0,4.0,2012-09-07,257.51,2,4
AMZN,LONG,2013-07-29,311.07,1,10.0,4.0,2013-08-13,295.88,11,-4.88
AMZN,LONG,2013-10-04,315.13,1,10.0,4.0,2013-10-18,327.74,10,4
AMZN,LONG,2013-12-30,399.41,1,10.0,4.0,2014-01-15,398.94,11,-0.12
AMZN,LONG,2014-07-23,359.05,1,10.0,4.0,2014-08-07,315.21,11,-12.21
AMZN,LONG,2016-07-13,746.76,1,10.0,4.0,2016-07-28,745.98,11,-0.1
AMZN,LONG,2016-09-07,789.53,1,10.0,4.0,2016-09-22,794.27,11,0.6
BAC,SHORT,2007-07-12,48.6,1,10.0,4.0,2007-07-27,47.54,11,2.18
BAC,SHORT,2007-07-26,47.34,1,10.0,4.0,2007-08-10,47.75,11,-0.87
BAC,SHORT,2007-08-07,48.04,1,10.0,4.0,2007-08-22,51.78,11,-7.79
BAC,SHORT,2008-01-23,36.83,1,10.0,4.0,2008-02-07,42.17,11,-14.5
BAC,SHORT,2008-07-15,19.55,1,10.0,4.0,2008-07-16,21.4,1,-9.44
BAC,LONG,2009-10-16,17.16,1,10.0,4.0,2009-11-02,14.85,11,-13.46
BAC,LONG,2011-01-18,15.08,1,10.0,4.0,2011-02-02,14.33,11,-4.97
BAC,LONG,2012-09-14,9.6,1,10.0,4.0,2012-10-01,8.87,11,-7.6
BAC,LONG,2012-12-21,11.2,1,10.0,4.0,2012-12-27,11.66,3,4.11
BAC,LONG,2012-12-28,11.32,1,10.0,4.0,2013-01-02,12.05,2,6.45
BAC,LONG,2013-03-19,12.79,1,10.0,4.0,2013-04-04,11.81,11,-7.66
BAC,LONG,2013-05-23,12.93,1,10.0,4.0,2013-05-28,13.49,2,4.33
BAC,LONG,2014-12-30,18.04,1,10.0,4.0,2015-01-15,15.59,11,-13.58
BAC,LONG,2015-01-02,17.99,1,10.0,4.0,2015-01-20,15.59,11,-13.34
BAC,LONG,2016-11-09,17.66,1,10.0,4.0,2016-11-10,18.37,1,4
BAC,LONG,2016-12-13,22.8,1,10.0,4.0,2016-12-29,22.33,11,-2.06
BBY,SHORT,2007-08-07,44.16,1,10.0,4.0,2007-08-16,42.39,7,4
BBY,LONG,2007-12-07,52.7,1,10.0,4.0,2007-12-24,52.49,11,-0.4
BBY,LONG,2007-12-12,52.24,1,10.0,4.0,2007-12-28,52.41,11,0.33
BBY,LONG,2009-03-26,37,1,10.0,4.0,2009-03-31,38.48,3,4
BBY,LONG,2010-04-09,44.74,1,10.0,4.0,2010-04-22,46.53,9,4
BBY,LONG,2010-09-24,39.19,1,10.0,4.0,2010-09-30,40.87,4,4.29
BBY,LONG,2010-10-04,40.59,1,10.0,4.0,2010-10-15,42.21,9,4
BBY,LONG,2013-06-04,27.22,1,10.0,4.0,2013-06-19,27.91,11,2.53
BBY,LONG,2013-08-05,31.19,1,10.0,4.0,2013-08-20,34.18,11,9.59
BBY,LONG,2014-06-11,29.4,1,10.0,4.0,2014-06-25,30.58,10,4
BBY,LONG,2014-06-26,30.38,1,10.0,4.0,2014-07-02,31.6,4,4
BBY,LONG,2014-09-22,34.42,1,10.0,4.0,2014-10-07,32.08,11,-6.8
BBY,LONG,2014-11-11,34.88,1,10.0,4.0,2014-11-19,36.28,6,4
BBY,LONG,2016-07-29,33.24,1,10.0,4.0,2016-08-08,34.57,6,4
BCS,LONG,2007-07-19,54.99,1,10.0,4.0,2007-08-03,51.37,11,-6.57
BCS,LONG,2007-07-25,55.39,1,10.0,4.0,2007-08-09,50.23,11,-9.32
BCS,SHORT,2008-01-11,34.03,1,10.0,4.0,2008-01-18,32.67,5,4
BCS,SHORT,2008-05-23,28.73,1,10.0,4.0,2008-05-29,27.43,3,4.52
BCS,SHORT,2008-06-13,22.73,1,10.0,4.0,2008-06-23,21.82,6,4
BCS,SHORT,2008-07-09,21.9,1,10.0,4.0,2008-07-10,20.74,1,5.3
BCS,SHORT,2008-07-15,18.91,1,10.0,4.0,2008-07-16,20.07,1,-6.14
BCS,SHORT,2008-07-17,21.91,1,10.0,4.0,2008-08-01,25.45,11,-16.15
BCS,SHORT,2008-10-29,11.1,1,10.0,4.0,2008-10-31,10.46,2,5.73
BCS,SHORT,2008-11-14,8.87,1,10.0,4.0,2008-11-17,8.48,1,4.37
