Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AAPL,SHORT,2006-03-30,8.97,1,4.0,5.0,2006-04-05,9.33,5,-4
AAPL,SHORT,2006-06-09,8.74,1,4.0,5.0,2006-06-12,8.3,3,5
AAPL,LONG,2007-05-16,15.5,1,4.0,5.0,2007-05-23,16.28,7,5
AAPL,LONG,2007-10-12,23.29,1,4.0,5.0,2007-10-17,24.45,5,5
AAPL,LONG,2007-12-12,27.63,1,4.0,5.0,2007-12-17,26.53,5,-4
AAPL,LONG,2010-03-10,31.98,1,4.0,5.0,2010-03-30,33.57,19,5
AAPL,LONG,2010-04-05,33.57,1,4.0,5.0,2010-04-15,35.25,10,5
AAPL,LONG,2010-04-19,35.29,1,4.0,5.0,2010-04-21,37.05,2,5
AAPL,LONG,2010-06-22,38.88,1,4.0,5.0,2010-06-29,37.32,7,-4
AAPL,LONG,2010-10-13,42.89,1,4.0,5.0,2010-10-18,45.03,5,5
AAPL,LONG,2010-11-10,45.23,1,4.0,5.0,2010-11-12,43.42,2,-4
AAPL,LONG,2010-12-08,45.66,1,4.0,5.0,2011-01-07,47.94,30,5
AAPL,LONG,2011-02-11,50.68,1,4.0,5.0,2011-02-22,48.65,11,-4
AAPL,LONG,2012-02-16,70.21,1,4.0,5.0,2012-02-23,73.72,7,5
AAPL,LONG,2012-02-28,75.42,1,4.0,5.0,2012-03-13,79.19,13,5
AAPL,LONG,2012-09-11,95.02,1,4.0,5.0,2012-09-17,99.77,6,5
AAPL,LONG,2014-08-28,101.59,1,4.0,5.0,2014-09-09,97.53,12,-4
AAPL,LONG,2014-11-17,114.27,1,4.0,5.0,2014-12-09,109.7,22,-4
AAPL,LONG,2015-04-29,130.16,1,4.0,5.0,2015-04-30,124.95,1,-4
AMZN,SHORT,2006-05-19,32.66,1,4.0,5.0,2006-05-22,33.97,3,-4
AMZN,LONG,2007-06-08,72.47,1,4.0,5.0,2007-06-12,69.57,4,-4
AMZN,LONG,2007-07-27,84.27,1,4.0,5.0,2007-07-31,80.9,4,-4
AMZN,LONG,2010-04-19,142.35,1,4.0,5.0,2010-04-22,149.47,3,5
AMZN,LONG,2011-08-02,220.32,1,4.0,5.0,2011-08-03,211.51,1,-4
AMZN,LONG,2012-09-05,247.61,1,4.0,5.0,2012-09-10,259.99,5,5
AMZN,LONG,2013-07-29,311.07,1,4.0,5.0,2013-08-05,298.63,7,-4
AMZN,LONG,2013-10-04,315.13,1,4.0,5.0,2013-10-08,302.52,4,-4
AMZN,LONG,2013-12-30,399.41,1,4.0,5.0,2014-01-27,383.43,28,-4
AMZN,LONG,2016-07-13,746.76,1,4.0,5.0,2016-09-06,784.1,55,5
AMZN,LONG,2016-09-07,789.53,1,4.0,5.0,2016-09-12,757.95,5,-4
BAC,LONG,2006-09-29,53.58,1,4.0,5.0,2006-12-08,51.44,70,-4
BAC,LONG,2006-11-15,54.77,1,4.0,5.0,2006-12-04,52.58,19,-4
BAC,SHORT,2008-01-23,36.83,1,4.0,5.0,2008-01-24,38.3,1,-4
BAC,SHORT,2008-07-15,19.55,1,4.0,5.0,2008-07-16,20.33,1,-4
BBY,SHORT,2007-08-07,44.16,1,4.0,5.0,2007-08-09,45.93,2,-4
BCS,LONG,2006-04-28,45.81,1,4.0,5.0,2006-05-15,43.97,17,-4
BCS,LONG,2006-10-27,49.93,1,4.0,5.0,2006-12-08,52.42,42,5
BCS,LONG,2007-02-21,56.79,1,4.0,5.0,2007-02-27,54.52,6,-4
BCS,SHORT,2008-01-11,34.03,1,4.0,5.0,2008-01-18,32.33,7,5
BCS,SHORT,2008-01-23,32.34,1,4.0,5.0,2008-01-24,33.63,1,-4
BCS,SHORT,2008-05-23,28.73,1,4.0,5.0,2008-06-02,27.29,10,5
BCS,SHORT,2008-06-13,22.73,1,4.0,5.0,2008-06-16,23.64,3,-4
BCS,SHORT,2008-07-09,21.9,1,4.0,5.0,2008-07-10,20.8,1,5
BCS,SHORT,2008-07-15,18.91,1,4.0,5.0,2008-07-16,19.67,1,-4
BCS,SHORT,2008-07-17,21.91,1,4.0,5.0,2008-07-18,22.78,1,-4
BCS,SHORT,2008-10-29,11.1,1,4.0,5.0,2008-10-30,11.54,1,-4
