Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2006-04-05,15.26,1,5.0,4.0,2006-04-06,15.87,1,4
AKS,LONG,2007-07-16,39.5,1,5.0,4.0,2007-07-24,41.08,8,4
AKS,LONG,2007-10-17,51.32,1,5.0,4.0,2007-10-22,48.75,5,-5
AKS,LONG,2008-03-20,49.84,1,5.0,4.0,2008-03-24,51.83,4,4
AKS,LONG,2011-02-18,17.87,1,5.0,4.0,2011-02-22,16.98,4,-5
AKS,LONG,2012-09-14,6.45,1,5.0,4.0,2012-09-17,6.13,3,-5
AKS,LONG,2012-09-17,5.68,1,5.0,4.0,2012-09-20,5.4,3,-5
AKS,LONG,2013-11-08,5.11,1,5.0,4.0,2013-11-11,5.31,3,4
AKS,LONG,2014-07-22,8.57,1,5.0,4.0,2014-07-23,8.91,1,4
AKS,LONG,2015-04-29,5.19,1,5.0,4.0,2015-05-01,4.93,2,-5
AKS,SHORT,2015-09-28,2.22,1,5.0,4.0,2015-09-29,2.33,1,-5
AKS,LONG,2016-11-14,7.91,1,5.0,4.0,2016-11-22,8.23,8,4
AKS,LONG,2016-12-05,10.06,1,5.0,4.0,2016-12-06,10.46,1,4
AAPL,SHORT,2006-03-30,8.97,1,5.0,4.0,2006-04-05,9.42,5,-5
AAPL,SHORT,2006-06-09,8.74,1,5.0,4.0,2006-06-12,8.39,3,4
AAPL,LONG,2006-09-22,10.61,1,5.0,4.0,2006-09-26,11.04,4,4
AAPL,LONG,2006-11-09,11.84,1,5.0,4.0,2006-11-16,12.32,7,4
AAPL,LONG,2007-05-16,15.5,1,5.0,4.0,2007-05-22,16.12,6,4
AAPL,LONG,2007-10-12,23.29,1,5.0,4.0,2007-10-15,24.22,3,4
AAPL,LONG,2007-12-12,27.63,1,5.0,4.0,2007-12-17,26.25,5,-5
AAPL,LONG,2008-04-25,24.39,1,5.0,4.0,2008-04-30,25.36,5,4
AAPL,LONG,2008-05-08,26.25,1,5.0,4.0,2008-05-13,27.3,5,4
AAPL,LONG,2008-05-15,26.69,1,5.0,4.0,2008-05-21,25.35,6,-5
AAPL,LONG,2009-04-07,16.65,1,5.0,4.0,2009-04-16,17.31,9,4
AAPL,LONG,2009-09-10,24.58,1,5.0,4.0,2009-09-16,25.56,6,4
AAPL,LONG,2010-03-10,31.98,1,5.0,4.0,2010-03-29,33.25,18,4
AAPL,LONG,2010-04-05,33.57,1,5.0,4.0,2010-04-14,34.91,9,4
AAPL,LONG,2010-04-19,35.29,1,5.0,4.0,2010-04-21,36.7,2,4
AAPL,LONG,2010-06-22,38.88,1,5.0,4.0,2010-06-29,36.94,7,-5
AAPL,LONG,2010-10-13,42.89,1,5.0,4.0,2010-10-15,44.6,2,4
AAPL,LONG,2010-11-10,45.23,1,5.0,4.0,2010-11-16,42.97,6,-5
AAPL,LONG,2010-12-08,45.66,1,5.0,4.0,2011-01-04,47.49,27,4
AAPL,LONG,2011-02-11,50.68,1,5.0,4.0,2011-03-16,48.14,32,-5
AAPL,LONG,2012-02-16,70.21,1,5.0,4.0,2012-02-21,73.02,5,4
AAPL,LONG,2012-02-28,75.42,1,5.0,4.0,2012-03-12,78.44,12,4
AAPL,LONG,2012-09-11,95.02,1,5.0,4.0,2012-09-14,98.82,3,4
AAPL,LONG,2013-10-23,74.14,1,5.0,4.0,2013-11-27,77.11,35,4
AAPL,LONG,2013-10-30,74.23,1,5.0,4.0,2013-11-27,77.2,28,4
AAPL,LONG,2014-06-10,94.73,1,5.0,4.0,2014-06-25,89.99,15,-5
AAPL,LONG,2014-07-09,95.44,1,5.0,4.0,2014-07-29,99.26,20,4
AAPL,LONG,2014-07-17,95.03,1,5.0,4.0,2014-07-28,98.83,11,4
AAPL,LONG,2014-08-28,101.59,1,5.0,4.0,2014-09-09,96.51,12,-5
AAPL,LONG,2014-11-17,114.27,1,5.0,4.0,2014-11-25,118.84,8,4
AAPL,LONG,2015-04-29,130.16,1,5.0,4.0,2015-05-06,123.65,7,-5
AAPL,LONG,2016-03-30,108.65,1,5.0,4.0,2016-04-27,103.22,28,-5
AMZN,SHORT,2006-05-19,32.66,1,5.0,4.0,2006-05-22,34.29,3,-5
AMZN,LONG,2007-06-08,72.47,1,5.0,4.0,2007-06-21,68.85,13,-5
AMZN,LONG,2007-07-27,84.27,1,5.0,4.0,2007-07-31,80.06,4,-5
AMZN,LONG,2009-06-11,86.3,1,5.0,4.0,2009-06-15,81.99,4,-5
AMZN,LONG,2010-04-19,142.35,1,5.0,4.0,2010-04-21,148.04,2,4
AMZN,LONG,2011-08-02,220.32,1,5.0,4.0,2011-08-03,209.3,1,-5
AMZN,LONG,2012-09-05,247.61,1,5.0,4.0,2012-09-07,257.51,2,4
AMZN,LONG,2013-07-29,311.07,1,5.0,4.0,2013-08-08,295.52,10,-5
AMZN,LONG,2013-10-04,315.13,1,5.0,4.0,2013-10-09,299.37,5,-5
AMZN,LONG,2013-12-30,399.41,1,5.0,4.0,2014-01-31,379.44,32,-5
AMZN,LONG,2014-07-23,359.05,1,5.0,4.0,2014-07-25,341.1,2,-5
AMZN,LONG,2016-07-13,746.76,1,5.0,4.0,2016-09-06,776.63,55,4
AMZN,LONG,2016-09-07,789.53,1,5.0,4.0,2016-09-28,821.11,21,4
BAC,LONG,2006-09-29,53.58,1,5.0,4.0,2007-02-27,50.9,151,-5
BAC,LONG,2006-11-15,54.77,1,5.0,4.0,2006-12-08,52.03,23,-5
BAC,SHORT,2008-01-23,36.83,1,5.0,4.0,2008-01-24,38.67,1,-5
BAC,SHORT,2008-07-15,19.55,1,5.0,4.0,2008-07-16,20.53,1,-5
BAC,LONG,2009-10-16,17.16,1,5.0,4.0,2009-10-22,16.3,6,-5
BAC,LONG,2011-01-18,15.08,1,5.0,4.0,2011-01-20,14.33,2,-5
BAC,LONG,2012-09-14,9.6,1,5.0,4.0,2012-09-18,9.12,4,-5
BAC,LONG,2012-12-21,11.2,1,5.0,4.0,2012-12-27,11.65,6,4
BAC,LONG,2012-12-28,11.32,1,5.0,4.0,2013-01-02,11.77,5,4
BAC,LONG,2013-03-19,12.79,1,5.0,4.0,2013-03-26,12.15,7,-5
BAC,LONG,2013-05-23,12.93,1,5.0,4.0,2013-05-28,13.45,5,4
BAC,LONG,2014-12-30,18.04,1,5.0,4.0,2015-01-06,17.14,7,-5
BAC,LONG,2015-01-02,17.99,1,5.0,4.0,2015-01-06,17.09,4,-5
BAC,LONG,2016-11-09,17.66,1,5.0,4.0,2016-11-10,18.37,1,4
BBY,SHORT,2007-08-07,44.16,1,5.0,4.0,2007-08-16,42.39,9,4
BBY,LONG,2007-12-07,52.7,1,5.0,4.0,2007-12-12,50.06,5,-5
BBY,LONG,2007-12-12,52.24,1,5.0,4.0,2007-12-18,49.63,6,-5
BBY,LONG,2009-03-26,37,1,5.0,4.0,2009-03-31,38.48,5,4
